client_id,page_url,referrer,timestamp,event_name,event_data,user_agent,clientId,client_id_canonical
1740282672-Qx0f51r13xXd,https://puffy.com/products/puffy-mattress?oid=ECCBC8&affid=C81E72&sub1=000803&sub2=5A70E6&sub3=C43A76&utm_source=26CAE7&utm_medium=AE24AC&utm_campaign=D9A0D7&fbclid=A15B08&campaign_id=000803&ad_id=C43A76&utm_id=000803&utm_content=C43A76&utm_term=5A70E6,,2025-02-23T03:52:06.944Z,page_viewed,,"Mozilla/5.0 (Linux; Android 13; SM-G986U1 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.117 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/501.0.0.61.70;IABMV/1;]",,1740282672-Qx0f51r13xXd
1740282714-PI1Ac_l-qepo,https://puffy.com/products/puffy-adjustable-base?irclickid=F8D50C&utm_source=86FD9C&utm_medium=7B4C8A&clickid=F8D50C&sharedid=D41D8C&iradid=139F4C&im_ref=F8D50C&irgwc=C4CA42,https://source-974a0532.com/sites/forbes-personal-shopper/article/best-split-king-adjustable-bed/,2025-02-23T03:52:15.032Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740282714-PI1Ac_l-qepo
1739075281-QvXBxDfqPpQn,https://puffy.com/products/puffy-zen-bed-frame?oid=ECCBC8&affid=C81E72&sub1=9BA155&sub2=64BB51&sub3=43033F&fbclid=EA23C7&utm_source=26CAE7&utm_medium=76E084&campaign_id=9BA155&ad_id=43033F&utm_id=9BA155&utm_content=43033F&utm_term=64BB51&utm_campaign=9BA155,https://source-603bdc25.com/,2025-02-23T03:52:23.218Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22B91 [FBAN/FBIOS;FBAV/501.0.0.49.107;FBBV/699723644;FBDV/iPhone15,3;FBMD/iPhone;FBSN/iOS;FBSV/18.1.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/700778529;IABMV/1]",,1739075281-QvXBxDfqPpQn
1740282742-hcm9DSVfs68t,https://puffy.com/blogs/best-sleep/how-hot-does-an-electric-blanket-get?srsltid=61223B,,2025-02-23T03:52:25.227Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",,1740282742-hcm9DSVfs68t
1740282574-J-wbXWzi6l0K,https://puffy.com/products/puffy-royal-mattress?resultQuiz=C4CA42,,2025-02-23T03:52:36.178Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",,1740282574-J-wbXWzi6l0K
1740282672-Qx0f51r13xXd,https://puffy.com/products/puffy-lux-mattress?oid=ECCBC8&affid=C81E72&sub1=000803&sub2=5A70E6&sub3=C43A76&utm_source=26CAE7&utm_medium=AE24AC&utm_campaign=D9A0D7&fbclid=A15B08&campaign_id=000803&ad_id=C43A76&utm_id=000803&utm_content=C43A76&utm_term=5A70E6&size=2C2D2C,,2025-02-23T03:52:37.007Z,page_viewed,,"Mozilla/5.0 (Linux; Android 13; SM-G986U1 Build/TP1A.220624.014; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/133.0.6943.117 Mobile Safari/537.36 [FB_IAB/FB4A;FBAV/501.0.0.61.70;IABMV/1;]",,1740282672-Qx0f51r13xXd
1740282754-YiDwfcXb4xQU,https://puffy.com/products/puffy-mattress,,2025-02-23T03:52:40.148Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740282754-YiDwfcXb4xQU
1740282796-vO3TEgmzmTOJ,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=3585AD&kind=33E241,,2025-02-23T03:53:18.473Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/131.0.0.0 Mobile Safari/537.36",,1740282796-vO3TEgmzmTOJ
1740282804-p_TDG1HzZvzf,https://puffy.com/products/puffy-zen-bed-frame?size=72545F&sfdr_ptcid=1A9D1D&sfdr_hash=011128&media_type=78805A&oid=ECCBC8&affid=C81E72&sub1=ECE0AD&sub2=4BC0A7&sub3=01642D&fbclid=AA8C4F&utm_source=26CAE7&utm_medium=76E084&campaign_id=ECE0AD&ad_id=01642D&utm_id=ECE0AD&utm_content=01642D&utm_term=4BC0A7&utm_campaign=ECE0AD,https://source-603bdc25.com/,2025-02-23T03:53:35.650Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21F90 [FBAN/FBIOS;FBAV/500.0.0.52.98;FBBV/696635672;FBDV/iPhone13,2;FBMD/iPhone;FBSN/iOS;FBSV/17.5.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/700448384;IABMV/1];FBNV/1",,1740282804-p_TDG1HzZvzf
1740258599-KzM6HfTJjeWJ,https://puffy.com/blogs/best-sleep/how-to-get-chocolate-out-of-a-blanket,,2025-02-23T03:53:37.143Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740258599-KzM6HfTJjeWJ
1740280870-jpeDaoeQYP0N,https://puffy.com/products/puffy-lux-mattress?irclickid=093C39&utm_source=56B69B&utm_medium=7B4C8A&clickid=093C39&sharedid=D41D8C&iradid=139F4C&im_ref=093C39&irgwc=C4CA42,,2025-02-23T03:54:08.394Z,page_viewed,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,,1740280870-jpeDaoeQYP0N
1740282870-RMON_Br3rTvv,https://puffy.com/products/puffy-mattress?utm_content=31C5BF&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=E69C27&amp_device_id=22DD64&oid=167909&affid=9BF31C&sub1=72AD88&sub2=8665F2&sub3=BABF38&sub4=21AD0B&msclkid=2922C8&_gl=1FBCC2&kind=1B2C13,,2025-02-23T03:54:35.667Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740282870-RMON_Br3rTvv
1740282909-AFgbuPHZ-iY_,https://puffy.com/products/puffy-lux-mattress?set_view=26CBF3&utm_source=BC55EF&utm_medium=9A780E&utm_campaign=B5A9D9&utm_content=71D3D5&bxid=E2430E&_kx=7DBC9B,,2025-02-23T03:55:10.595Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",,1740282909-AFgbuPHZ-iY_
1740282909-4OPGikGUUl4v,https://puffy.com/pages/puffy-mattress-and-puffy-lux?set_view=26CBF3&utm_source=BC55EF&utm_medium=9A780E&utm_campaign=B5A9D9&utm_content=AE45A1&bxid=E2430E&_kx=7DBC9B,,2025-02-23T03:55:13.141Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36",,1740282909-4OPGikGUUl4v
1740282031-xvHTVdwwFxif,https://puffy.com/,,2025-02-23T03:55:19.981Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740282031-xvHTVdwwFxif
1740101721-IGDxZSop52UO,https://puffy.com/cart,,2025-02-23T03:55:31.850Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/356.2.728375747 Mobile/15E148 Safari/604.1",,1740101721-IGDxZSop52UO
1740282800-QLDnhw5l7JKO,https://puffy.com/products/puffy-zen-bed-frame?size=2C2D2C&utm_content=CD7244&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=D93311&oid=167909&affid=AAB323&sub1=A8482E&sub2=84F376&sub3=E9AC48&gad_source=C4CA42&gbraid=457BE9&gclid=133B5B&amp_device_id=AFA4EB&_gl=A82C0D,,2025-02-23T03:55:32.758Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740282800-QLDnhw5l7JKO
1740282930-zbIzbqApqDm3,https://puffy.com/products/puffy-mattress?utm_content=31C5BF&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=6BCC58&oid=167909&affid=9BF31C&sub1=72AD88&sub2=8B0C5D&sub3=BABF38&sub4=21AD0B&msclkid=7C3775&amp_device_id=1DFFD3&_gl=69003F&kind=FAEB4D,,2025-02-23T03:55:33.545Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740282930-zbIzbqApqDm3
1740282940-qAh-KbESbvnx,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=6AA746&kind=33E241,,2025-02-23T03:55:41.989Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740282940-qAh-KbESbvnx
1740282834-jSkp2HUfDTXP,https://puffy.com/products/puffy-royal-mattress?resultQuiz=C4CA42,,2025-02-23T03:55:42.460Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1 Ddg/18.2",,1740282834-jSkp2HUfDTXP
1740282949-3s5CjzJLefeo,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=E36D20&kind=33E241,,2025-02-23T03:55:53.670Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",,1740282949-3s5CjzJLefeo
1740282923-K1nwfAriQs-_,https://puffy.com/products/puffy-lux-mattress?size=2C2D2C,,2025-02-23T03:56:05.008Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740282923-K1nwfAriQs-_
1740282965-VwNy5QSMCjUy,https://puffy.com/products/puffy-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=E4642C&utm_content=6295FD&amp_device_id=F115FA&oid=C81E72&affid=ECCBC8&sub1=57DBAE&sub2=1B6338&sub3=E2A5B5&gad_source=C4CA42&gbraid=EA4C1F&gclid=8DC14D&_gl=C1DD93&kind=FAEB4D,,2025-02-23T03:56:06.115Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1740282965-VwNy5QSMCjUy
1740282988-X5Tse4pJ4vsC,https://puffy.com/products/puffy-zen-bed-frame?oid=ECCBC8&affid=C81E72&sub1=9BA155&sub2=64BB51&sub3=43033F&fbclid=7D135B&utm_source=26CAE7&utm_medium=76E084&campaign_id=9BA155&ad_id=43033F&utm_id=9BA155&utm_content=43033F&utm_term=64BB51&utm_campaign=9BA155,https://source-603bdc25.com/,2025-02-23T03:56:30.133Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/22D63 [FBAN/FBIOS;FBAV/496.0.0.23.103;FBBV/684558567;FBDV/iPhone14,3;FBMD/iPhone;FBSN/iOS;FBSV/18.3;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/691713369;IABMV/1]",,1740282988-X5Tse4pJ4vsC
1740278807-siYpgow2D9zC,https://puffy.com/products/puffy-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=E4642C&utm_content=849B50&amp_device_id=CDE05B&oid=C81E72&affid=ECCBC8&sub1=8046BD&gad_source=C4CA42&gclid=AE3C6A&_gl=A1B0A5&kind=FAEB4D,,2025-02-23T03:56:42.286Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740278807-siYpgow2D9zC
1740282947-yHFSUCN5eCpg,https://puffy.com/products/puffy-lux-mattress?size=2C2D2C&sfdr_ptcid=15B4CF&sfdr_hash=21917C&oid=ECCBC8&affid=E4DA3B&sub1=7EABC2&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=7D5691&gclid=189A5C,,2025-02-23T03:57:14.826Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,1740282947-yHFSUCN5eCpg
1740282315-gDFAs19v8pmx,https://puffy.com/products/puffy-topper?irclickid=BB5818&utm_source=AF630F&utm_medium=7B4C8A&clickid=BB5818&sharedid=D41D8C&iradid=139F4C&im_ref=BB5818&irgwc=C4CA42,https://source-e34e0c2e.com/,2025-02-23T03:57:45.146Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",,1740282315-gDFAs19v8pmx
1740283020-wGBD8nC8ydWb,https://puffy.com/blogs/best-sleep/can-i-put-a-comforter-on-top-of-an-electric-blanket,,2025-02-23T03:57:45.888Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740283020-wGBD8nC8ydWb
1740282872-9V93xHfHn8S4,https://puffy.com/products/puffy-royal-mattress,,2025-02-23T03:57:46.626Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740282872-9V93xHfHn8S4
1740283067-4fXdqegpWFru,https://puffy.com/blogs/best-sleep/when-can-baby-sleep-with-comforter?srsltid=37F0D5,https://www.google.com/,2025-02-23T03:57:50.111Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_1_2 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1740283067-4fXdqegpWFru
1740282262-jg5STGQus7_n,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=614BD8&utm_content=751C86&amp_device_id=B765A9&oid=E4DA3B&affid=C20AD4&sub1=DAC80A&sub2=D31A9F&sub3=2DAA4F&gad_source=C4CA42&gbraid=5121CD&gclid=95110E&_gl=F12FFB&kind=C3F4C3&size=BBD471,https://source-175c1c8e.com/,2025-02-23T03:57:51.047Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_10 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1",,1740282262-jg5STGQus7_n
1740282924-Xwgdq0rUFURv,https://puffy.com/pages/puffy-mattress-and-puffy-lux?set_view=F7C622,https://source-afb1343a.com/,2025-02-23T03:57:53.129Z,product_added_to_cart,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,,1740282924-Xwgdq0rUFURv
1740171328-PLFEl2LBZG6x,https://puffy.com/tools/returns,,2025-02-23T03:58:11.005Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",,1740171328-PLFEl2LBZG6x
1740281858-lbNyGfVBiPYU,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk1SRUI5RTJYNVZKMDhQVjJFS1dGWDQ3/thank-you,https://puffy.com/,2025-02-23T03:58:25.266Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.3 Mobile/15E148 Safari/604.1",,1740281858-lbNyGfVBiPYU
1740283105-Mf11lXLotKgb,https://puffy.com/blogs/best-sleep/diy-dresser-bed-frame,,2025-02-23T03:58:55.348Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740283105-Mf11lXLotKgb
1740282924-Xwgdq0rUFURv,https://puffy.com/cart,,2025-02-23T03:59:06.123Z,page_viewed,,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:135.0) Gecko/20100101 Firefox/135.0,,1740282924-Xwgdq0rUFURv
1740196872-elhzNM6G4jjH,https://puffy.com/products/puffy-lux-mattress?set_view=32617F&utm_campaign=F7BEFC&kind=F7BEFC&oid=ECCBC8&affid=E4DA3B&sub1=5CDCB8&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=2D854A,,2025-02-23T03:59:22.566Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740196872-elhzNM6G4jjH
1740282833-cphHUuv9Vs-Q,https://puffy.com/products/puffy-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=19D820&utm_content=6295FD&amp_device_id=4349E7&oid=C81E72&affid=ECCBC8&sub1=8046BD&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gclid=BA82FE&_gl=DECDBC,,2025-02-23T03:59:23.466Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740282833-cphHUuv9Vs-Q
1740283084-2ogPeWXSBT3Y,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk1SRkFYV0JaMDNaTkFKVFJZMkFUQkMz?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,https://puffy.com/,2025-02-23T03:59:24.957Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740283084-2ogPeWXSBT3Y
1740283098-xQ-1vyMDnX8f,https://puffy.com/products/puffy-royal-mattress?kind=C971FF,,2025-02-23T03:59:27.969Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1740283098-xQ-1vyMDnX8f
1740111827-jQEu5NwGg_Rl,https://puffy.com/,,2025-02-23T03:59:32.277Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,1740111827-jQEu5NwGg_Rl
1740283154-dc7Uqo-eKpLe,https://puffy.com/blogs/best-sleep/standard-mattress-sizes-international-mattress-dimension-chart?srsltid=46FBF0,https://www.google.com/,2025-02-23T03:59:32.430Z,page_viewed,,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/91.0.4472.120 Safari/537.36",,1740283154-dc7Uqo-eKpLe
1740283098-xQ-1vyMDnX8f,https://puffy.com/products/puffy-lux-mattress?kind=C971FF,,2025-02-23T03:59:42.199Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1740283098-xQ-1vyMDnX8f
1740283161-u9KRydD7V7sa,https://puffy.com/blogs/best-sleep/how-heavy-should-a-kids-weighted-blanket-be,,2025-02-23T03:59:42.232Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740283161-u9KRydD7V7sa
1740283187-TCId4_u8LuR5,https://puffy.com/?irclickid=A323A8&utm_source=C414B0&utm_medium=7B4C8A&clickid=A323A8&sharedid=D41D8C&iradid=139F4C&im_ref=A323A8&irgwc=C4CA42,,2025-02-23T03:59:48.057Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1740283187-TCId4_u8LuR5
1736043244-6Hzkum4G5h9V,https://puffy.com/products/puffy-mattress?oid=ECCBC8&affid=C81E72&sub1=000803&sub2=5A70E6&sub3=C43A76&utm_source=26CAE7&utm_medium=AE24AC&utm_campaign=D9A0D7&fbclid=0CC380&campaign_id=000803&ad_id=C43A76&utm_id=000803&utm_content=C43A76&utm_term=5A70E6,,2025-02-23T03:59:51.821Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21G93 [FBAN/FBIOS;FBAV/501.0.0.49.107;FBBV/699723644;FBDV/iPhone15,3;FBMD/iPhone;FBSN/iOS;FBSV/17.6.1;FBSS/3;FBID/phone;FBLC/en_US;FBOP/5;FBRV/700884199;IABMV/1]",,1736043244-6Hzkum4G5h9V
1740283132-o2zgYfxAf_Bc,https://puffy.com/products/puffy-royal-mattress,,2025-02-23T04:00:17.917Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_0_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.84 Mobile/15E148 Safari/604.1",,1740283132-o2zgYfxAf_Bc
1740283035-0kdBMjB9a7lB,https://puffy.com/pages/puffy-mattress-and-puffy-lux,,2025-02-23T04:00:22.079Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740283035-0kdBMjB9a7lB
1740282456-eBZIZMlkGw2C,https://puffy.com/cart,,2025-02-23T04:00:59.963Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740282456-eBZIZMlkGw2C
1740283196-7vlNZbaL8gpm,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=5CDCB8&gad_source=C4CA42&gclid=FE7DF6&kind=33E241&size=2C2D2C,android-app://com.google.android.googlequicksearchbox/,2025-02-23T04:01:05.401Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740283196-7vlNZbaL8gpm
1740283257-Tck5HRDKNkCU,https://puffy.com/blogs/best-sleep/how-to-get-grease-out-of-comforter,,2025-02-23T04:01:09.299Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.53 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740283257-Tck5HRDKNkCU
1740283265-EMNRAP_YsMaC,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=D289A4&kind=33E241,,2025-02-23T04:01:24.461Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",,1740283265-EMNRAP_YsMaC
1740277417-goEbw3Lis_I5,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=33E241&oid=ECCBC8&affid=E4DA3B&sub1=1398A1&sub2=813680&gad_source=C4CA42&gclid=E342BF&kind=33E241,,2025-02-23T04:01:28.421Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/132.0.0.0 Mobile Safari/537.36",,1740277417-goEbw3Lis_I5
1740283299-pmLtc233ux3Y,https://puffy.com/blogs/best-sleep/how-to-keep-bed-skirt-in-place?srsltid=5B1CDC,https://www.google.com/,2025-02-23T04:01:43.659Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1740283299-pmLtc233ux3Y
1740146840-hMUwXjyx2xOl,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=56B21B&utm_content=F93BC8&amp_device_id=F35D07&_gl=CDEEE0,,2025-02-23T04:02:15.450Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",,1740146840-hMUwXjyx2xOl
1740283315-NjOY8MuYJRP3,https://puffy.com/products/puffy-mattress?size=719EF2,,2025-02-23T04:02:23.373Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,1740283315-NjOY8MuYJRP3
1740171328-PLFEl2LBZG6x,https://puffy.com/tools/returns/requests/5172789608482-20250222/step_4,https://checkout.puffy.com/,2025-02-23T04:02:25.189Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_1_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.1.1 Mobile/15E148 Safari/604.1",,1740171328-PLFEl2LBZG6x
