clientId,page_url,referrer,timestamp,event_name,event_data,user_agent,client_id,client_id_canonical
,https://puffy.com/pages/healthcare-professional-discount,,2025-03-03T14:37:17.732Z,page_viewed,,Mozilla/5.0 (compatible; AhrefsBot/7.0; +http://ahrefs.com/robot/),,
1737382881-hEun5tD7Ri_v,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5FNldKRTJGWFJDR1FLQU0zU01QVkZa/processing,https://puffy.com/,2025-03-03T14:37:36.154Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,1737382881-hEun5tD7Ri_v
1737382881-hEun5tD7Ri_v,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5FNldKRTJGWFJDR1FLQU0zU01QVkZa/processing,https://puffy.com/,2025-03-03T14:37:39.318Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,1737382881-hEun5tD7Ri_v
1737382881-hEun5tD7Ri_v,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5FNldKRTJGWFJDR1FLQU0zU01QVkZa/thank-you,,2025-03-03T14:37:41.183Z,checkout_completed,"{""transaction_id"":""ORD-20250303-351"",""revenue"":179,""items"":[{""item_id"":""K-SH02-WHT-3"",""item_name"":""Puffy Signature Sheets Set"",""item_variant"":""Arctic White / King  -  (76\""W x 80\""L)"",""quantity"":1,""item_price"":179}],""user_email"":""16ce7543271457d6f344e8af204b88e47d95bedbc520e9d77a07bd02975fd651""}","Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,1737382881-hEun5tD7Ri_v
1737382881-hEun5tD7Ri_v,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5FNldKRTJGWFJDR1FLQU0zU01QVkZa/processing?completed=B326B5&reload_receipt=B326B5&skip_shop_pay=B326B5,,2025-03-03T14:37:41.184Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,1737382881-hEun5tD7Ri_v
1737382881-hEun5tD7Ri_v,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5FNldKRTJGWFJDR1FLQU0zU01QVkZa/thank-you,,2025-03-03T14:37:41.187Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_2_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.2 Mobile/15E148 Safari/604.1",,1737382881-hEun5tD7Ri_v
1741010501-zn1mFiR7sgxe,https://puffy.com/products/puffy-mattress?utm_content=4594CE&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=72219C&oid=167909&affid=AAB323&sub1=53E9F6&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=F6B53D&gclid=80CC08&amp_device_id=EC09E8&_gl=1AEDDC,,2025-03-03T14:37:55.856Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1741010501-zn1mFiR7sgxe
1739645129-3HvCcNFU-NNl,https://puffy.com/products/puffy-royal-mattress&_kx=XJ9sDj5gpfssW9gvZNbvBNdmEbSq5xgoe1-XCsa4d1M.Kn3hWR,,2025-03-03T14:38:06.389Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,1739645129-3HvCcNFU-NNl
1736992812-0AEKQ9Oe1bo7,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5FNlo3Wk1CWjU5UUtXUTRaMDlIV1oy/processing?completed=B326B5&reload_receipt=B326B5&skip_shop_pay=B326B5,,2025-03-03T14:38:34.558Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1736992812-0AEKQ9Oe1bo7
1740491639-aV8hkVWDKMGe,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5FNzE1RURYQTlZWlBHUFk2VjBXUzNT?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,https://puffy.com/,2025-03-03T14:38:39.080Z,page_viewed,,"Mozilla/5.0 (iPad; CPU OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/21G93 [FBAN/FBIOS;FBAV/495.0.0.21.296;FBBV/681969272;FBDV/iPad7,11;FBMD/iPad;FBSN/iPadOS;FBSV/17.6.1;FBSS/2;FBID/tablet;FBLC/en_US;FBOP/5;FBRV/683428343]",,1740491639-aV8hkVWDKMGe
,https://puffy.com/,,2025-03-03T14:38:50.784Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,
1740582276-owXxPAgE001P,https://puffy.com/products/puffy-zen-bed-frame,https://puffy.com/pages/share?traffic_source=site_footer,2025-03-03T14:39:05.354Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1740582276-owXxPAgE001P
1741012793-Doi1qj0-DEkI,https://puffy.com/?srsltid=FEFEA6,https://www.google.com/,2025-03-03T14:39:57.993Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/108.0.0.0 Safari/537.36",,1741012793-Doi1qj0-DEkI
1741012771-JJpczXRqDVBl,https://puffy.com/products/puffy-mattress-pad,,2025-03-03T14:40:53.135Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.96 Safari/537.36",,1741012771-JJpczXRqDVBl
1739811042-mtOjQdwbjurE,https://puffy.com/pages/puffy-privacy-policy,https://puffy.com/?oid=3&affid=5&sub1=20743095996&sub2=&sub3=&gad_source=0&gclid=CjwKCAiAw5W-BhAhEiwApv4goPienXUzlGSR5dDVr2XiSUeuyQph_V5iyYopmKLQ4GkYC3IqvIe27hoCoJIQAvD_BwE,2025-03-03T14:40:56.793Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1739811042-mtOjQdwbjurE
1741012771-JJpczXRqDVBl,https://puffy.com/products/puffy-monarch-smart-bed-set,,2025-03-03T14:40:59.455Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.96 Safari/537.36",,1741012771-JJpczXRqDVBl
1739920813-qarCxi-wnEyN,https://puffy.com/,,2025-03-03T14:41:54.468Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",,1739920813-qarCxi-wnEyN
1739645129-3HvCcNFU-NNl,https://puffy.com/products/puffy-sheets,https://checkout.puffy.com/,2025-03-03T14:42:14.394Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Mobile/15E148 Safari/604.1",,1739645129-3HvCcNFU-NNl
1739920813-qarCxi-wnEyN,https://puffy.com/products/puffy-mattress-protector?size=719EF2,,2025-03-03T14:42:38.592Z,product_added_to_cart,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.6 Safari/605.1.15",,1739920813-qarCxi-wnEyN
1741012771-JJpczXRqDVBl,https://puffy.com/products/puffy-adjustable-base,,2025-03-03T14:43:43.436Z,product_added_to_cart,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 11_1_0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/88.0.4324.96 Safari/537.36",,1741012771-JJpczXRqDVBl
1741012996-o8HEFToEKTXc,https://puffy.com/products/puffy-lux-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=245FDD&utm_content=2DEE62&amp_device_id=5763CF&oid=C81E72&affid=ECCBC8&sub1=9051AB&sub2=5CD57F&sub3=937ECA&gad_source=C4CA42&gclid=15C0EC&_gl=BB12F7&selectsize=B326B5&size=2C2D2C,https://source-4dd6a785.com/top10pt/?oid=2&affid=3&sub1=624730481&sub2=160384026639&sub3=dream%20cloud%20mattress%20review&gad_source=1&gclid=CjwKCAiAw5W-BhAhEiwApv4goFib4Liq4mUY7sna_LL65FZse8rHgcF_HdrEtf2z4S4wxFoblRCCcRoCPIcQAvD_BwE,2025-03-03T14:43:49.215Z,email_filled_on_popup,"{""user_email"":""3ceba968de92bbad8255c71a202ca592b723f4145cbacd2bf956f8c8694953cc""}","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1741012996-o8HEFToEKTXc
1741005903-GWcBQI95nz6_,https://checkout.puffy.com/checkouts/cn/Z2NwLXVzLWVhc3QxOjAxSk5FN0RBOVY3UVJGUzVWMkRKNjdWR01K?auto_redirect=68934A&edge_redirect=B326B5&locale=CCE16C&skip_shop_pay=B326B5,https://puffy.com/,2025-03-03T14:44:38.228Z,checkout_started,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1741005903-GWcBQI95nz6_
,https://puffy.com/,,2025-03-03T14:45:43.813Z,page_viewed,,"Mozilla/5.0 (Linux; Android 9; KFTRWI) AppleWebKit/537.36 (KHTML, like Gecko) Silk/132.1.97 like Chrome/132.0.6834.163 Safari/537.36",,
1740782607-LM8yRELpOo1d,https://puffy.com/blogs/best-sleep/why-does-my-cat-hide-under-the-blanket,https://checkout.puffy.com/,2025-03-03T14:45:50.124Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740782607-LM8yRELpOo1d
1741013157-ATZYKKWDQ9KM,https://puffy.com/products/puffy-mattress?set_view=32617F&utm_campaign=FAEB4D&oid=ECCBC8&affid=E4DA3B&sub1=5CDCB8&gad_source=C4CA42&gclid=540DC2&kind=FAEB4D,android-app://com.google.android.googlequicksearchbox/,2025-03-03T14:46:02.913Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1741013157-ATZYKKWDQ9KM
1741013148-AhdnVJZjrCv6,https://puffy.com/products/puffy-lux-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=BDA02F&utm_content=6B9AED&oid=C81E72&affid=45C48C&sub1=63A74F&sub2=D98BA6&sub3=66587E&sub4=910955&msclkid=5B0B0B&utm_source=738AA8&utm_medium=AE24AC&utm_campaign=DDB1D2&utm_term=66587E&utm_content=A02F38&amp_device_id=43189D&_gl=458176&kind=E37643,https://source-4dd6a785.com/top10bp/?oid=2&affid=9&sub1=328677240&sub2=1272135941884635&sub3=best%20hybrid%20mattress%20for%20adjustable%20bed&sub4=be&msclkid=a6801a23a9fa1fc212ac7de6168af4cf&utm_source=bing&utm_medium=cpc&utm_campaign=Search%20Generic%20Exact%20Desktop%20Mattress%20High-P%20BMO%20Bing%20USA&utm_term=best%20hybrid%20mattress%20for%20adjustable%20bed&utm_content=bestmattress%20%22mattress%20for%20adjustable%22,2025-03-03T14:46:16.829Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1741013148-AhdnVJZjrCv6
1741013148-AhdnVJZjrCv6,https://puffy.com/products/puffy-lux-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=BDA02F&utm_content=6B9AED&oid=C81E72&affid=45C48C&sub1=63A74F&sub2=D98BA6&sub3=66587E&sub4=910955&msclkid=5B0B0B&utm_source=738AA8&utm_medium=AE24AC&utm_campaign=DDB1D2&utm_term=66587E&utm_content=A02F38&amp_device_id=43189D&_gl=458176&kind=E37643,https://source-4dd6a785.com/top10bp/?oid=2&affid=9&sub1=328677240&sub2=1272135941884635&sub3=best%20hybrid%20mattress%20for%20adjustable%20bed&sub4=be&msclkid=a6801a23a9fa1fc212ac7de6168af4cf&utm_source=bing&utm_medium=cpc&utm_campaign=Search%20Generic%20Exact%20Desktop%20Mattress%20High-P%20BMO%20Bing%20USA&utm_term=best%20hybrid%20mattress%20for%20adjustable%20bed&utm_content=bestmattress%20%22mattress%20for%20adjustable%22,2025-03-03T14:46:46.684Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1741013148-AhdnVJZjrCv6
1741013063-_zn5IfZapWhe,https://puffy.com/products/puffy-pillow?size=719EF2,https://www.google.com/,2025-03-03T14:46:52.150Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1741013063-_zn5IfZapWhe
1741013063-_zn5IfZapWhe,https://puffy.com/cart,https://www.google.com/,2025-03-03T14:47:00.878Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1741013063-_zn5IfZapWhe
1741013207-uWkVUQg9fFdn,https://puffy.com/products/puffy-mattress?utm_content=31C5BF&utm_source=62F5E8&utm_medium=7B4C8A&utm_campaign=746217&amp_device_id=C9013D&oid=167909&affid=9BF31C&sub1=72AD88&sub2=8665F2&sub3=BABF38&sub4=21AD0B&msclkid=CDCDE4&_gl=1BEC2B&kind=1B2C13&irclickid=FB93E1&clickid=FB93E1&sharedid=2896B0&iradid=8870E4&im_ref=FB93E1&irgwc=C4CA42,,2025-03-03T14:47:20.471Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1741013207-uWkVUQg9fFdn
1741013252-Fc-EYEoqWu-w,https://puffy.com/?oid=ECCBC8&affid=E4DA3B&sub1=E752D5&sub2=CD08A8&sub3=D4D4EF&gad_source=C4CA42&gclid=39D5DB,https://www.google.com/,2025-03-03T14:47:41.179Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1741013252-Fc-EYEoqWu-w
1740887681-cRO8-tHW2m3a,https://puffy.com/products/puffy-lux-mattress,https://puffy.com/pages/store-locator,2025-03-03T14:48:17.028Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1740887681-cRO8-tHW2m3a
1741013301-L1JD5isNXcOa,https://puffy.com/blogs/best-sleep/how-to-put-a-name-on-a-fleece-blanket,https://checkout.puffy.com/,2025-03-03T14:48:31.821Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1741013301-L1JD5isNXcOa
1741013063-_zn5IfZapWhe,https://puffy.com/pages/puffy-mattress-and-puffy-lux?irclickid=8B9E7A&utm_source=1DB75B&utm_medium=7B4C8A&clickid=8B9E7A&sharedid=D41D8C&iradid=CE2179&im_ref=8B9E7A&irgwc=C4CA42,,2025-03-03T14:48:43.803Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1741013063-_zn5IfZapWhe
1741013392-9NntruyVGsJH,https://puffy.com/cart,,2025-03-03T14:50:25.919Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1741013392-9NntruyVGsJH
1741013392-9NntruyVGsJH,https://puffy.com/products/puffy-mattress?utm_content=EE2750&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=72219C&amp_device_id=775602&oid=167909&affid=AAB323&sub1=53E9F6&sub2=D41D8C&sub3=D41D8C&gad_source=C4CA42&gbraid=F6B53D&gclid=705416&_gl=4B24CD&size=719EF2,,2025-03-03T14:50:29.348Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1741013392-9NntruyVGsJH
1741012606-W52GgRe88Ea9,https://puffy.com/products/puffy-lux-mattress,https://puffy.com/pages/store-locator?srsltid=AfmBOoqOE7DNhv_CIHukTeF5X9ZqD3N0euA_E42RPOpJ9LzUDPoH7BRA,2025-03-03T14:51:01.985Z,page_viewed,,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Safari/605.1.15",,1741012606-W52GgRe88Ea9
1741013458-dI-4qLf1AU54,https://puffy.com/blogs/best-sleep/which-end-of-a-mattress-is-the-head,android-app://com.google.android.googlequicksearchbox/,2025-03-03T14:51:03.162Z,page_viewed,,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Mobile Safari/537.36",,1741013458-dI-4qLf1AU54
1741013413-Hmzec8bmQo-8,https://puffy.com/products/puffy-royal-mattress?size=BDBEDF,,2025-03-03T14:51:23.551Z,product_added_to_cart,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1741013413-Hmzec8bmQo-8
1740956554-8O9y5-LNyyJI,https://puffy.com/products/puffy-mattress?utm_content=12926E&utm_source=BABF38&utm_medium=7B4C8A&utm_campaign=E1F29E&_gl=7C1969,,2025-03-03T14:51:25.941Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1740956554-8O9y5-LNyyJI
1740830530-XrekBEFe3KSy,https://puffy.com/blogs/best-sleep/how-to-cut-up-a-spring-mattress-for-disposal,https://checkout.puffy.com/,2025-03-03T14:53:15.222Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740830530-XrekBEFe3KSy
1741013413-Hmzec8bmQo-8,https://puffy.com/cart,,2025-03-03T14:53:35.447Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1741013413-Hmzec8bmQo-8
1741013622-tg-HncAbQQhK,https://puffy.com/?irclickid=EE6C23&utm_source=784F03&utm_medium=7B4C8A&clickid=EE6C23&sharedid=E0CC80&iradid=139F4C&im_ref=EE6C23&irgwc=C4CA42,,2025-03-03T14:53:45.478Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1741013622-tg-HncAbQQhK
1736053154-YxHicPVudPUy,https://puffy.com/products/puffy-mattress?size=719EF2,,2025-03-03T14:54:27.945Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1736053154-YxHicPVudPUy
1741013499-xi-B-R0EZAfy,https://puffy.com/?irclickid=3B4B24&utm_source=62F5E8&utm_medium=7B4C8A&clickid=3B4B24&sharedid=CD1CBB&iradid=8870E4&im_ref=3B4B24&irgwc=C4CA42,https://www.bing.com/,2025-03-03T14:54:43.278Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1741013499-xi-B-R0EZAfy
1740848229-NfOBkvwXtd8_,https://puffy.com/blogs/best-sleep/fleece-blanket-vs-comforter,https://checkout.puffy.com/,2025-03-03T14:55:18.286Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1740848229-NfOBkvwXtd8_
,https://puffy.com/,,2025-03-03T14:55:21.988Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_6_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,
1741013672-m35jE_nBgdCB,https://puffy.com/products/puffy-mattress,https://www.google.com/,2025-03-03T14:55:36.911Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1741013672-m35jE_nBgdCB
1741013726-lLt2xVycVQwy,https://puffy.com/blogs/best-sleep/how-to-make-a-pillow-fort,,2025-03-03T14:55:40.672Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1741013726-lLt2xVycVQwy
1741013786-5etFDBZNHKA0,https://puffy.com/?oid=ECCBC8&affid=E4DA3B&sub1=ABB864&sub2=D4C9CC&sub3=D4D4EF&gad_source=C4CA42&gclid=8BC163,https://www.google.com/,2025-03-03T14:56:28.125Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1741013786-5etFDBZNHKA0
1741013063-_zn5IfZapWhe,https://puffy.com/?sscid=AC934A&utm_source=D9F430&utm_medium=BB166F&utm_campaign=B40225&utm_term=AE2A49,https://source-9c21547d.com/,2025-03-03T14:56:45.725Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/133.0.6943.120 Mobile/15E148 Safari/604.1",,1741013063-_zn5IfZapWhe
1741013754-y3_MRQtPuhS1,https://puffy.com/products/puffy-royal-mattress,https://www.google.com/,2025-03-03T14:57:01.555Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36",,1741013754-y3_MRQtPuhS1
1741013876-SugGyrC3L9JK,https://puffy.com/blogs/best-sleep/how-much-does-a-comforter-weigh?srsltid=63CA90,https://www.google.com/,2025-03-03T14:57:58.243Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1741013876-SugGyrC3L9JK
1741013886-9xW72VmBHgGy,https://puffy.com/products/puffy-mattress?utm_source=4DD6A7&utm_medium=7B4C8A&utm_campaign=3771D4&utm_content=F93BC8&oid=C81E72&affid=ECCBC8&sub1=68EB5A&sub2=F93024&sub3=53DA5D&gad_source=C4CA42&gbraid=68F76A&gclid=621194&amp_device_id=7AAD7F&_gl=32151D&kind=E90062,https://source-4dd6a785.com/,2025-03-03T14:58:08.162Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1741013886-9xW72VmBHgGy
1740509365-5xqyUunOpJPM,https://puffy.com/collections/smart-bed-sets,,2025-03-03T14:58:43.054Z,page_viewed,,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.0.0 Safari/537.36 Edg/133.0.0.0",,1740509365-5xqyUunOpJPM
1741013946-mtaBIN5ARf41,https://puffy.com/blogs/best-sleep/full-xl-mattress-size,https://www.google.com/,2025-03-03T14:59:08.297Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/357.0.729240823 Mobile/15E148 Safari/604.1",,1741013946-mtaBIN5ARf41
1741013958-KJX8SK4_tZzf,https://puffy.com/products/puffy-mattress?utm_source=175C1C&utm_medium=7B4C8A&utm_campaign=FB0F75&utm_content=8234BC&amp_device_id=1DBE16&oid=E4DA3B&affid=C20AD4&sub1=615362&sub2=82B941&sub3=465B4A&gad_source=C4CA42&gbraid=86753C&gclid=B8ADA5&_gl=861158,https://source-175c1c8e.com/,2025-03-03T14:59:20.683Z,page_viewed,,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1",,1741013958-KJX8SK4_tZzf
1741013983-W1Xb3_TKUwPC,https://puffy.com/blogs/best-sleep/how-does-a-blanket-keep-you-warm,https://checkout.puffy.com/,2025-03-03T14:59:48.005Z,page_viewed,,"Mozilla/5.0 (Linux; Android 6.0.1; Nexus 5X Build/MMB29P) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/133.0.6943.126 Mobile Safari/537.36 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)",,1741013983-W1Xb3_TKUwPC
